,time,House overall Actual (kWh),House overall Predicted (kWh),Price ($/kWh),Energy bill payed by the customer ($),date,timestamp
1495,2016-03-03 13:00:00,0.6054933333,0.958909809589386,0.01275,0.01222610007226467,2016-03-03,13:00:00
1496,2016-03-03 14:00:00,0.44861611111666666,0.7780134081840515,0.01275,0.009919670954346656,2016-03-03,14:00:00
1497,2016-03-03 15:00:00,0.6533741666666667,0.7101747989654541,0.01287,0.009139949662685394,2016-03-03,15:00:00
1498,2016-03-03 16:00:00,0.5648275,0.7860685586929321,0.01284,0.01009312029361725,2016-03-03,16:00:00
1499,2016-03-03 17:00:00,0.3668341666666667,0.7732893824577332,0.01293,0.00999863171517849,2016-03-03,17:00:00
1500,2016-03-03 18:00:00,0.24302000001666665,0.6776899695396423,0.01292,0.008755754406452178,2016-03-03,18:00:00
1501,2016-03-03 19:00:00,0.2142538889,0.5099602341651917,0.01292,0.006588686225414276,2016-03-03,19:00:00
1502,2016-03-03 20:00:00,0.21807833326666665,0.4550248980522156,0.01293,0.005883471931815148,2016-03-03,20:00:00
1503,2016-03-03 21:00:00,0.6018488888333334,0.46008095145225525,0.01293,0.00594884670227766,2016-03-03,21:00:00
1504,2016-03-03 22:00:00,0.6074572222666668,0.6894856691360474,0.01293,0.008915049701929093,2016-03-03,22:00:00
1505,2016-03-03 23:00:00,1.4016391666333334,0.760921835899353,0.01293,0.009838719338178635,2016-03-03,23:00:00
1506,2016-03-04 00:00:00,1.8078025001,1.159555196762085,0.01293,0.01499304869413376,2016-03-04,00:00:00
1507,2016-03-04 01:00:00,1.2372591667,1.473880648612976,0.01319,0.019440485755205156,2016-03-04,01:00:00
1508,2016-03-04 02:00:00,2.1507474999666667,1.1873677968978882,0.013460000000000001,0.015981970546245578,2016-03-04,02:00:00
1509,2016-03-04 03:00:00,1.7212552777833334,1.4770950078964233,0.01401,0.02069410106062889,2016-03-04,03:00:00
1510,2016-03-04 04:00:00,0.4626608333666667,1.2748383283615112,0.01643,0.02094559373497963,2016-03-04,04:00:00
1511,2016-03-04 05:00:00,0.4475330555833333,0.6063262820243835,0.01692,0.01025904069185257,2016-03-04,05:00:00
1512,2016-03-04 06:00:00,0.7482313889166666,0.6244004964828491,0.01566,0.009778111774921418,2016-03-04,06:00:00
1513,2016-03-04 07:00:00,0.8155061110999999,0.86931973695755,0.01576,0.013700479054450989,2016-03-04,07:00:00
1514,2016-03-04 08:00:00,0.7869997221666666,0.9095262885093689,0.01524,0.013861180636882782,2016-03-04,08:00:00
1515,2016-03-04 09:00:00,0.8631786111666667,0.907986044883728,0.01409,0.012793523372411728,2016-03-04,09:00:00
1516,2016-03-04 10:00:00,0.8257372222333335,0.9485207200050354,0.01242,0.01178062734246254,2016-03-04,10:00:00
1517,2016-03-04 11:00:00,1.1021397222166667,0.9075172543525696,0.012,0.010890207052230835,2016-03-04,11:00:00
1518,2016-03-04 12:00:00,1.2968566667333334,1.0823016166687012,0.01343,0.014535310711860656,2016-03-04,12:00:00
1519,2016-03-04 13:00:00,0.7500177777333333,1.1408592462539673,0.01487,0.016964576991796494,2016-03-04,13:00:00
1520,2016-03-04 14:00:00,0.5836616666,0.8001089692115784,0.01259,0.010073371922373772,2016-03-04,14:00:00
1521,2016-03-04 15:00:00,0.52175194445,0.7483639121055603,0.013380000000000001,0.010013109143972397,2016-03-04,15:00:00
1522,2016-03-04 16:00:00,0.26667805558333335,0.6958648562431335,0.01492,0.010382303655147552,2016-03-04,16:00:00
1523,2016-03-04 17:00:00,0.18346138895,0.5451169610023499,0.01564,0.008525629270076752,2016-03-04,17:00:00
1524,2016-03-04 18:00:00,0.11219333333333334,0.46906784176826477,0.01408,0.006604475212097168,2016-03-04,18:00:00
1525,2016-03-04 19:00:00,0.16168944443333333,0.38717570900917053,0.01288,0.004986823132038117,2016-03-04,19:00:00
1526,2016-03-04 20:00:00,0.5908702778333333,0.42886707186698914,0.01271,0.005450900483429433,2016-03-04,20:00:00
1527,2016-03-04 21:00:00,0.9427511111333333,0.6929998397827148,0.01265,0.008766447973251342,2016-03-04,21:00:00
1528,2016-03-04 22:00:00,1.1240866667,1.0305850505828857,0.01265,0.013036900889873504,2016-03-04,22:00:00
1529,2016-03-04 23:00:00,1.66832611115,1.1405686140060425,0.01255,0.014314136105775834,2016-03-04,23:00:00
1530,2016-03-05 00:00:00,3.5094677777833336,1.3973002433776855,0.01255,0.017536118054389954,2016-03-05,00:00:00
1531,2016-03-05 01:00:00,1.51684305555,2.416512966156006,0.01339,0.032357108616828924,2016-03-05,01:00:00
1532,2016-03-05 02:00:00,1.3925786111666667,1.2850141525268555,0.01319,0.016949336671829223,2016-03-05,02:00:00
1533,2016-03-05 03:00:00,1.3130063888833334,1.2271454334259033,0.01291,0.01584244754552841,2016-03-05,03:00:00
1534,2016-03-05 04:00:00,1.1252872222333332,1.1030693054199219,0.01291,0.014240624732971191,2016-03-05,04:00:00
1535,2016-03-05 05:00:00,0.8048066666833332,1.0253498554229736,0.011439999999999999,0.011730002346038817,2016-03-05,05:00:00
1536,2016-03-05 06:00:00,0.6111655556166669,0.8716338872909546,0.01085,0.009457227677106857,2016-03-05,06:00:00
1537,2016-03-05 07:00:00,0.7064852778499999,0.7784745097160339,0.01078,0.008391955214738846,2016-03-05,07:00:00
1538,2016-03-05 08:00:00,0.94145111115,0.817803144454956,0.01078,0.008815917897224426,2016-03-05,08:00:00
1539,2016-03-05 09:00:00,0.7545630555166667,0.9689237475395203,0.01078,0.010444997998476029,2016-03-05,09:00:00
1540,2016-03-05 10:00:00,1.5693405554999997,0.8672211766242981,0.011970000000000001,0.010380637484192849,2016-03-05,10:00:00
1541,2016-03-05 11:00:00,0.8436024999999999,1.35996413230896,0.01202,0.016346768870353696,2016-03-05,11:00:00
1542,2016-03-05 12:00:00,0.5038769444333333,0.8434498906135559,0.01233,0.010399737151265145,2016-03-05,12:00:00
1543,2016-03-05 13:00:00,0.48877499993333334,0.6532151699066162,0.01462,0.009550005784034728,2016-03-05,13:00:00
1544,2016-03-05 14:00:00,0.42610666665,0.6895307302474976,0.01245,0.008584657591581344,2016-03-05,14:00:00
1545,2016-03-05 15:00:00,0.226605,0.677409291267395,0.01433,0.009707275143861771,2016-03-05,15:00:00
1546,2016-03-05 16:00:00,0.06680138885,0.530791699886322,0.01472,0.00781325382232666,2016-03-05,16:00:00
1547,2016-03-05 17:00:00,0.23489388893333332,0.3692885935306549,0.01507,0.00556517910450697,2016-03-05,17:00:00
1548,2016-03-05 18:00:00,0.22858916663333334,0.5415447354316711,0.013349999999999999,0.007229622218012809,2016-03-05,18:00:00
1549,2016-03-05 19:00:00,0.34480750005000005,0.48788756132125854,0.011890000000000001,0.005800983104109765,2016-03-05,19:00:00
1550,2016-03-05 20:00:00,0.5125286111666667,0.5465336441993713,0.01097,0.005995474076867104,2016-03-05,20:00:00
1551,2016-03-05 21:00:00,0.29865444448333334,0.6762320399284363,0.01078,0.007289781390428543,2016-03-05,21:00:00
1552,2016-03-05 22:00:00,0.49880416665,0.5124759674072266,0.01076,0.005514241409301758,2016-03-05,22:00:00
1553,2016-03-05 23:00:00,0.8436908333333334,0.659639298915863,0.0108,0.007124104428291321,2016-03-05,23:00:00
1554,2016-03-06 00:00:00,0.6835325000333333,0.9540749788284302,0.011609999999999999,0.011076810504198073,2016-03-06,00:00:00
1555,2016-03-06 01:00:00,0.6760680555166666,0.8189672827720642,0.01196,0.009794848701953887,2016-03-06,01:00:00
1556,2016-03-06 02:00:00,0.7661897222166666,0.8319539427757263,0.01274,0.010599093230962753,2016-03-06,02:00:00
1557,2016-03-06 03:00:00,0.6823452778,0.9074090719223022,0.01231,0.01117020567536354,2016-03-06,03:00:00
1558,2016-03-06 04:00:00,0.7498505555666667,0.8332776427268982,0.0123,0.010249315005540847,2016-03-06,04:00:00
1559,2016-03-06 05:00:00,0.7211022222333334,0.8968217372894287,0.01078,0.009667738327980041,2016-03-06,05:00:00
1560,2016-03-06 06:00:00,0.72801833335,0.8711360096931458,0.01348,0.011742913410663604,2016-03-06,06:00:00
1561,2016-03-06 07:00:00,0.7114202777333334,0.8698903918266296,0.012230000000000001,0.010638759492039681,2016-03-06,07:00:00
1562,2016-03-06 08:00:00,0.8243163888666668,0.8292807936668396,0.01293,0.010722600662112237,2016-03-06,08:00:00
1563,2016-03-06 09:00:00,0.7549897221833334,0.9368531107902527,0.01502,0.014071533724069595,2016-03-06,09:00:00
1564,2016-03-06 10:00:00,0.7053213889833334,0.8824328780174255,0.01508,0.013307087800502777,2016-03-06,10:00:00
1565,2016-03-06 11:00:00,0.8855116666833334,0.8143365979194641,0.01508,0.01228019589662552,2016-03-06,11:00:00
1566,2016-03-06 12:00:00,0.72366416665,0.9370238184928894,0.01504,0.014092838230133057,2016-03-06,12:00:00
1567,2016-03-06 13:00:00,0.5379749999833333,0.8028441071510315,0.012580000000000001,0.010099778867959977,2016-03-06,13:00:00
1568,2016-03-06 14:00:00,0.36876138883333337,0.707919716835022,0.01191,0.008431323827505112,2016-03-06,14:00:00
1569,2016-03-06 15:00:00,0.17787916668333334,0.6180388927459717,0.0127,0.00784909393787384,2016-03-06,15:00:00
1570,2016-03-06 16:00:00,0.18315416671666668,0.453419953584671,0.014029999999999999,0.006361481948792934,2016-03-06,16:00:00
1571,2016-03-06 17:00:00,0.11493944443333333,0.47171905636787415,0.015130000000000001,0.007137109322845937,2016-03-06,17:00:00
1572,2016-03-06 18:00:00,0.06483750055,0.41009095311164856,0.01506,0.006175969753861427,2016-03-06,18:00:00
1573,2016-03-06 19:00:00,0.10971138893333333,0.37924692034721375,0.01569,0.005950384180247783,2016-03-06,19:00:00
1574,2016-03-06 20:00:00,0.10227249996666667,0.3871217966079712,0.01729,0.006693335863351822,2016-03-06,20:00:00
1575,2016-03-06 21:00:00,0.25139249995,0.38316845893859863,0.01499,0.005743695199489593,2016-03-06,21:00:00
1576,2016-03-06 22:00:00,0.7727472222166668,0.4652675688266754,0.01264,0.005880982069969177,2016-03-06,22:00:00
1577,2016-03-06 23:00:00,1.5306861110833334,0.8632683753967285,0.01255,0.010834018111228944,2016-03-06,23:00:00
1578,2016-03-07 00:00:00,1.9124488889,1.2828384637832642,0.01285,0.016484474259614947,2016-03-07,00:00:00
1579,2016-03-07 01:00:00,1.7090577777666665,1.6235665082931519,0.01273,0.020668001650571824,2016-03-07,01:00:00
1580,2016-03-07 02:00:00,1.5713488888666667,1.4759471416473389,0.01292,0.019069237070083615,2016-03-07,02:00:00
1581,2016-03-07 03:00:00,0.8163199999666666,1.3616156578063965,0.01292,0.017592074298858642,2016-03-07,03:00:00
1582,2016-03-07 04:00:00,0.4974213889166667,0.8329344391822815,0.01376,0.011461177883148193,2016-03-07,04:00:00
1583,2016-03-07 05:00:00,0.6851997222333334,0.6114870309829712,0.01193,0.007295040279626846,2016-03-07,05:00:00
1584,2016-03-07 06:00:00,0.6016738889000001,0.7541235089302063,0.01157,0.008725208998322487,2016-03-07,06:00:00
1585,2016-03-07 07:00:00,0.7076733333166666,0.732274055480957,0.0108,0.007908559799194336,2016-03-07,07:00:00
1586,2016-03-07 08:00:00,0.7225986110833333,0.8289808630943298,0.01078,0.008936413704156876,2016-03-07,08:00:00
1587,2016-03-07 09:00:00,0.8633558333333334,0.830744743347168,0.01063,0.008830816621780396,2016-03-07,09:00:00
1588,2016-03-07 10:00:00,0.6968052777833333,0.9523301124572754,0.01075,0.01023754870891571,2016-03-07,10:00:00
1589,2016-03-07 11:00:00,1.1137783334333333,0.813846230506897,0.01078,0.00877326236486435,2016-03-07,11:00:00
1590,2016-03-07 12:00:00,1.2076452777166666,1.1104552745819092,0.012240000000000001,0.013591972560882569,2016-03-07,12:00:00
1591,2016-03-07 13:00:00,1.0344166666333332,1.0163081884384155,0.01666,0.016931694419384004,2016-03-07,13:00:00
1592,2016-03-07 14:00:00,1.0623563889,0.9193360805511475,0.01747,0.016060801327228546,2016-03-07,14:00:00
1593,2016-03-07 15:00:00,0.37985361106666665,0.9721883535385132,0.019309999999999997,0.018772957106828688,2016-03-07,15:00:00
1594,2016-03-07 16:00:00,0.36423972228333334,0.5056039690971375,0.01887,0.009540746896862984,2016-03-07,16:00:00
1595,2016-03-07 17:00:00,0.26607611108333334,0.5064095258712769,0.01578,0.007991142318248748,2016-03-07,17:00:00
1596,2016-03-07 18:00:00,0.32909083335000006,0.47661131620407104,0.016149999999999998,0.007697272756695747,2016-03-07,18:00:00
1597,2016-03-07 19:00:00,0.7538686110999999,0.5074904561042786,0.016030000000000003,0.008135072011351586,2016-03-07,19:00:00
1598,2016-03-07 20:00:00,0.7539116666666666,0.8604476451873779,0.01676,0.014421102533340455,2016-03-07,20:00:00
1599,2016-03-07 21:00:00,2.42709638895,0.8228784203529358,0.01567,0.012894504846930504,2016-03-07,21:00:00
1600,2016-03-07 22:00:00,2.9979847222,1.9660178422927856,0.01567,0.03080749958872795,2016-03-07,22:00:00
1601,2016-03-07 23:00:00,2.6975088888000003,2.2079131603240967,0.01565,0.034553840959072116,2016-03-07,23:00:00
1602,2016-03-08 00:00:00,1.1643711110833332,2.1039538383483887,0.01567,0.03296895664691925,2016-03-08,00:00:00
1603,2016-03-08 01:00:00,1.00356388895,1.0779074430465698,0.01567,0.01689080963253975,2016-03-08,01:00:00
1604,2016-03-08 02:00:00,1.4697922221666666,1.0264792442321777,0.01554,0.015951487455368042,2016-03-08,02:00:00
1605,2016-03-08 03:00:00,0.96097444445,1.2798361778259277,0.01542,0.019735073862075805,2016-03-08,03:00:00
1606,2016-03-08 04:00:00,0.45532555555,0.8909009099006653,0.015439999999999999,0.01375551004886627,2016-03-08,04:00:00
1607,2016-03-08 05:00:00,0.40388138884999997,0.5868654847145081,0.01466,0.008603448005914689,2016-03-08,05:00:00
1608,2016-03-08 06:00:00,0.6855366667166667,0.5564325451850891,0.01282,0.007133465229272842,2016-03-08,06:00:00
1609,2016-03-08 07:00:00,0.5331230556000001,0.7565159201622009,0.01252,0.009471579320430756,2016-03-08,07:00:00
1610,2016-03-08 08:00:00,0.7243655555166666,0.6404102444648743,0.011980000000000001,0.007672114728689195,2016-03-08,08:00:00
1611,2016-03-08 09:00:00,0.6153766666666667,0.8423623442649841,0.01183,0.009965146532654762,2016-03-08,09:00:00
1612,2016-03-08 10:00:00,0.8870602778,0.7169511318206787,0.0121,0.008675108695030211,2016-03-08,10:00:00
1613,2016-03-08 11:00:00,0.8979872222500002,0.949183464050293,0.01217,0.011551562757492065,2016-03-08,11:00:00
1614,2016-03-08 12:00:00,1.3006855556333332,0.9287653565406799,0.01293,0.012008936060070991,2016-03-08,12:00:00
1615,2016-03-08 13:00:00,0.7457761111833333,1.044511079788208,0.015189999999999999,0.01586612330198288,2016-03-08,13:00:00
1616,2016-03-08 14:00:00,0.5777800000333334,0.688137948513031,0.01503,0.010342713366150856,2016-03-08,14:00:00
1617,2016-03-08 15:00:00,0.05954722223333333,0.5929239988327026,0.015220000000000001,0.009024303262233734,2016-03-08,15:00:00
1618,2016-03-08 16:00:00,0.1540158333,0.32338055968284607,0.01495,0.004834539367258549,2016-03-08,16:00:00
1619,2016-03-08 17:00:00,0.07036222223333333,0.3934814929962158,0.01525,0.006000592768192291,2016-03-08,17:00:00
1620,2016-03-08 18:00:00,0.061235833350000005,0.3549657464027405,0.01525,0.005413227632641792,2016-03-08,18:00:00
1621,2016-03-08 19:00:00,0.20875638883333333,0.3626987636089325,0.01525,0.005531156145036221,2016-03-08,19:00:00
1622,2016-03-08 20:00:00,0.2512488889,0.4457942843437195,0.01525,0.006798362836241722,2016-03-08,20:00:00
1623,2016-03-08 21:00:00,0.41451694445,0.4815302789211273,0.01525,0.0073433367535471914,2016-03-08,21:00:00
1624,2016-03-08 22:00:00,0.5093983333333333,0.5953736305236816,0.015050000000000001,0.00896037313938141,2016-03-08,22:00:00
1625,2016-03-08 23:00:00,0.6369719444666667,0.6199085116386414,0.01534,0.009509396568536757,2016-03-08,23:00:00
1626,2016-03-09 00:00:00,0.72681777775,0.7024847865104675,0.01537,0.010797191168665886,2016-03-09,00:00:00
1627,2016-03-09 01:00:00,1.0323713889666668,0.7135434746742249,0.01569,0.011195497117638587,2016-03-09,01:00:00
1628,2016-03-09 02:00:00,0.9819583333999999,0.9566196203231812,0.01532,0.014655412583351136,2016-03-09,02:00:00
1629,2016-03-09 03:00:00,0.7630436110666667,0.9373423457145691,0.01533,0.014369458159804343,2016-03-09,03:00:00
1630,2016-03-09 04:00:00,0.3795108334,0.8165269494056702,0.01531,0.012501027595400812,2016-03-09,04:00:00
1631,2016-03-09 05:00:00,0.3818288888833334,0.5388248562812805,0.01425,0.007678254202008248,2016-03-09,05:00:00
1632,2016-03-09 06:00:00,0.3914625,0.5353735089302063,0.012,0.0064244821071624755,2016-03-09,06:00:00
1633,2016-03-09 07:00:00,0.44555111113333334,0.5546821355819702,0.01279,0.0070943845140933985,2016-03-09,07:00:00
1634,2016-03-09 08:00:00,0.44643722221666665,0.5949428677558899,0.01244,0.00740108927488327,2016-03-09,08:00:00
1635,2016-03-09 09:00:00,0.6680572221833334,0.6008743047714233,0.01193,0.0071684304559230805,2016-03-09,09:00:00
1636,2016-03-09 10:00:00,0.5850033333833333,0.7860503792762756,0.013099999999999999,0.01029725996851921,2016-03-09,10:00:00
1637,2016-03-09 11:00:00,0.8831280555333334,0.7064509391784668,0.013359999999999999,0.009438184547424315,2016-03-09,11:00:00
1638,2016-03-09 12:00:00,1.2377191666500003,0.97114497423172,0.01365,0.013256128898262979,2016-03-09,12:00:00
1639,2016-03-09 13:00:00,0.4005516667166667,1.117572546005249,0.0146,0.016316559171676636,2016-03-09,13:00:00
1640,2016-03-09 14:00:00,0.12726055558333332,0.5362831950187683,0.01525,0.008178318724036217,2016-03-09,14:00:00
1641,2016-03-09 15:00:00,0.08844805551666667,0.38445085287094116,0.01525,0.005862875506281852,2016-03-09,15:00:00
1642,2016-03-09 16:00:00,0.06030138888333334,0.365054726600647,0.01525,0.0055670845806598665,2016-03-09,16:00:00
1643,2016-03-09 17:00:00,0.33821611110000005,0.3502180874347687,0.01525,0.005340825833380222,2016-03-09,17:00:00
1644,2016-03-09 18:00:00,0.10034444443333333,0.5259391069412231,0.01533,0.00806264650940895,2016-03-09,18:00:00
1645,2016-03-09 19:00:00,0.5063972221833334,0.38276219367980957,0.01537,0.005883054916858673,2016-03-09,19:00:00
1646,2016-03-09 20:00:00,0.6759786111333334,0.6118893027305603,0.015269999999999999,0.009343549652695656,2016-03-09,20:00:00
1647,2016-03-09 21:00:00,0.4086430555999999,0.71158367395401,0.01525,0.010851651027798653,2016-03-09,21:00:00
1648,2016-03-09 22:00:00,0.4503222221833333,0.5724549889564514,0.01525,0.008729938581585883,2016-03-09,22:00:00
1649,2016-03-09 23:00:00,1.0179069444333333,0.6015045046806335,0.013300000000000001,0.008000009912252427,2016-03-09,23:00:00
1650,2016-03-10 00:00:00,0.9306033332666667,0.9690954685211182,0.01293,0.012530404407978058,2016-03-10,00:00:00
1651,2016-03-10 01:00:00,0.8996313888666666,0.8817519545555115,0.01425,0.012564965352416038,2016-03-10,01:00:00
1652,2016-03-10 02:00:00,0.7423658334499998,0.8613373041152954,0.015300000000000001,0.01317846075296402,2016-03-10,02:00:00
1653,2016-03-10 03:00:00,0.5189394444500001,0.809695303440094,0.01525,0.012347853377461433,2016-03-10,03:00:00
1654,2016-03-10 04:00:00,0.3990691666666667,0.6502010822296143,0.01524,0.00990906449317932,2016-03-10,04:00:00
1655,2016-03-10 05:00:00,0.45437499996666664,0.5525643229484558,0.01514,0.00836582384943962,2016-03-10,05:00:00
1656,2016-03-10 06:00:00,0.6112416666833334,0.579533040523529,0.01411,0.008177211201786995,2016-03-10,06:00:00
1657,2016-03-10 07:00:00,0.46522472221666666,0.6659958362579346,0.01483,0.009876718251705168,2016-03-10,07:00:00
1658,2016-03-10 08:00:00,0.3959875000166667,0.5832562446594238,0.01252,0.0073023681831359865,2016-03-10,08:00:00
1659,2016-03-10 09:00:00,0.42304666673333335,0.5400994420051575,0.0121,0.006535203248262405,2016-03-10,09:00:00
1660,2016-03-10 10:00:00,0.32523555553333333,0.5518002510070801,0.011439999999999999,0.0063125948715209955,2016-03-10,10:00:00
1661,2016-03-10 11:00:00,0.39199861105,0.4918525516986847,0.011810000000000001,0.005808778635561467,2016-03-10,11:00:00
1662,2016-03-10 12:00:00,0.8412738889166667,0.5271955728530884,0.01157,0.0060996527779102324,2016-03-10,12:00:00
1663,2016-03-10 13:00:00,0.9460541666166669,0.8073985576629639,0.01411,0.011392393648624419,2016-03-10,13:00:00
1664,2016-03-10 14:00:00,0.9922719444,0.8983570337295532,0.01261,0.011328282195329666,2016-03-10,14:00:00
1665,2016-03-10 15:00:00,0.3292841666,0.9449087977409363,0.01263,0.011934198115468026,2016-03-10,15:00:00
1666,2016-03-10 16:00:00,0.29106444448333335,0.5062853097915649,0.0129,0.006531080496311187,2016-03-10,16:00:00
1667,2016-03-10 17:00:00,0.29865833331666664,0.48584696650505066,0.013349999999999999,0.006486057002842426,2016-03-10,17:00:00
1668,2016-03-10 18:00:00,0.32554861113333333,0.4911886155605316,0.01292,0.006346156913042068,2016-03-10,18:00:00
1669,2016-03-10 19:00:00,0.6291463888333334,0.5071341395378113,0.01238,0.006278320647478104,2016-03-10,19:00:00
1670,2016-03-10 20:00:00,0.7941622222666667,0.6736524701118469,0.01222,0.00823203318476677,2016-03-10,20:00:00
1671,2016-03-10 21:00:00,0.6889419444833333,0.7756757140159607,0.01277,0.009905378867983818,2016-03-10,21:00:00
1672,2016-03-10 22:00:00,0.7090119443833333,0.7161551713943481,0.01253,0.008973424297571182,2016-03-10,22:00:00
1673,2016-03-10 23:00:00,0.9367638888666666,0.7297354340553284,0.01279,0.00933331620156765,2016-03-10,23:00:00
1674,2016-03-11 00:00:00,0.4535858333166667,0.8828284740447998,0.01243,0.010973557932376862,2016-03-11,00:00:00
1675,2016-03-11 01:00:00,0.44950333326666664,0.588861882686615,0.01248,0.007348996295928955,2016-03-11,01:00:00
1676,2016-03-11 02:00:00,0.6758138888666667,0.5906995534896851,0.01329,0.007850397065877915,2016-03-11,02:00:00
1677,2016-03-11 03:00:00,0.7836366666666666,0.7113759517669678,0.01275,0.009070043385028839,2016-03-11,03:00:00
1678,2016-03-11 04:00:00,0.44554166665,0.7808964252471924,0.013099999999999999,0.01022974317073822,2016-03-11,04:00:00
1679,2016-03-11 05:00:00,0.3564897222,0.5780764818191528,0.012199999999999999,0.007052533078193664,2016-03-11,05:00:00
1680,2016-03-11 06:00:00,0.3719630556166667,0.5294429063796997,0.0115,0.0060885934233665465,2016-03-11,06:00:00
1681,2016-03-11 07:00:00,0.3791466666333333,0.5364961624145508,0.01078,0.005783428630828857,2016-03-11,07:00:00
1682,2016-03-11 08:00:00,0.3691516666833333,0.5411083698272705,0.01041,0.005632938129901887,2016-03-11,08:00:00
1683,2016-03-11 09:00:00,0.36776750005000003,0.5242209434509277,0.00996,0.00522124059677124,2016-03-11,09:00:00
1684,2016-03-11 10:00:00,0.36023083331666667,0.5186125636100769,0.01013,0.005253545269370079,2016-03-11,10:00:00
1685,2016-03-11 11:00:00,0.35878472218333335,0.49548467993736267,0.01041,0.005157995518147946,2016-03-11,11:00:00
1686,2016-03-11 12:00:00,0.7051872222833333,0.4966491162776947,0.01069,0.0053091790530085566,2016-03-11,12:00:00
1687,2016-03-11 13:00:00,0.76565916665,0.7380813956260681,0.011519999999999999,0.008502697677612303,2016-03-11,13:00:00
1688,2016-03-11 14:00:00,0.8127702777833333,0.7794859409332275,0.01266,0.00986829201221466,2016-03-11,14:00:00
1689,2016-03-11 15:00:00,0.25781861115,0.8425122499465942,0.013470000000000001,0.011348640006780625,2016-03-11,15:00:00
1690,2016-03-11 16:00:00,0.34362805555,0.47134628891944885,0.01525,0.007188030906021595,2016-03-11,16:00:00
1691,2016-03-11 17:00:00,0.32950666661666667,0.524219274520874,0.01525,0.007994343936443328,2016-03-11,17:00:00
1692,2016-03-11 18:00:00,0.2112880556,0.5026602745056152,0.015390000000000001,0.007735941624641419,2016-03-11,18:00:00
1693,2016-03-11 19:00:00,0.8641611110999999,0.4443216025829315,0.01613,0.007166907449662685,2016-03-11,19:00:00
1694,2016-03-11 20:00:00,0.5120677778,0.8867374062538147,0.01796,0.01592580381631851,2016-03-11,20:00:00
1695,2016-03-11 21:00:00,0.6297788887999999,0.6111540794372559,0.01803,0.011019108052253724,2016-03-11,21:00:00
1696,2016-03-11 22:00:00,0.4087588888666666,0.6815969347953796,0.01598,0.010891919018030168,2016-03-11,22:00:00
1697,2016-03-11 23:00:00,0.7645805556,0.5685358643531799,0.015460000000000002,0.008789564462900162,2016-03-11,23:00:00
1698,2016-03-12 00:00:00,0.8697038888833333,0.771126925945282,0.01537,0.011852220851778984,2016-03-12,00:00:00
1699,2016-03-12 01:00:00,0.9787255555000001,0.8372783064842224,0.015380000000000001,0.012877340353727342,2016-03-12,01:00:00
1700,2016-03-12 02:00:00,0.7820341667,0.9098626971244812,0.015349999999999999,0.013966392400860785,2016-03-12,02:00:00
1701,2016-03-12 03:00:00,0.5921099999833334,0.7418600916862488,0.01525,0.011313366398215294,2016-03-12,03:00:00
1702,2016-03-12 04:00:00,0.37245388885,0.5912536382675171,0.01408,0.00832485122680664,2016-03-12,04:00:00
1703,2016-03-12 05:00:00,0.38515944445,0.4734923243522644,0.01278,0.006051231905221939,2016-03-12,05:00:00
1704,2016-03-12 06:00:00,0.48377444445,0.48710596561431885,0.01259,0.006132664107084275,2016-03-12,06:00:00
1705,2016-03-12 07:00:00,0.5485877778,0.5847887396812439,0.01292,0.00755547051668167,2016-03-12,07:00:00
1706,2016-03-12 08:00:00,0.7476488889166666,0.669021725654602,0.01292,0.008643760695457458,2016-03-12,08:00:00
1707,2016-03-12 09:00:00,0.5682877778,0.8413689136505127,0.01286,0.010820004229545594,2016-03-12,09:00:00
1708,2016-03-12 10:00:00,0.8629594444833334,0.7070344090461731,0.01293,0.009141954908967019,2016-03-12,10:00:00
1709,2016-03-12 11:00:00,0.8610522222,0.8915141820907593,0.01293,0.011527278374433517,2016-03-12,11:00:00
1710,2016-03-12 12:00:00,0.9456772222166666,0.8814536333084106,0.01329,0.011714518786668777,2016-03-12,12:00:00
1711,2016-03-12 13:00:00,0.8570594444499999,0.8717761635780334,0.014320000000000001,0.01248383466243744,2016-03-12,13:00:00
1712,2016-03-12 14:00:00,0.47031333336666664,0.8085656762123108,0.01291,0.010438582879900932,2016-03-12,14:00:00
1713,2016-03-12 15:00:00,0.7339713888,0.7176886796951294,0.01419,0.010184002364873886,2016-03-12,15:00:00
1714,2016-03-12 16:00:00,0.48509944443333336,0.7575088143348694,0.01533,0.011612610123753548,2016-03-12,16:00:00
1715,2016-03-12 17:00:00,0.17637388890000003,0.6133661866188049,0.01534,0.009409037302732468,2016-03-12,17:00:00
1716,2016-03-12 18:00:00,0.08661055556666666,0.42225056886672974,0.01524,0.006435098669528961,2016-03-12,18:00:00
1717,2016-03-12 19:00:00,0.13176361108333332,0.37155500054359436,0.01322,0.004911957107186318,2016-03-12,19:00:00
1718,2016-03-12 20:00:00,0.2687977777333333,0.3868252635002136,0.01284,0.0049668363833427435,2016-03-12,20:00:00
1719,2016-03-12 21:00:00,0.2872852777833333,0.46482226252555847,0.01276,0.005931132069826126,2016-03-12,21:00:00
1720,2016-03-12 22:00:00,0.46900555555,0.47690868377685547,0.01283,0.006118738412857055,2016-03-12,22:00:00
1721,2016-03-12 23:00:00,0.8735569444833333,0.5699081420898438,0.01284,0.007317620544433594,2016-03-12,23:00:00
1722,2016-03-13 00:00:00,0.8233505555166667,0.845867395401001,0.0128,0.010827102661132813,2016-03-13,00:00:00
